No	TMNo	EnNo	Name	INOUT	Mode	DateTime
934	1	12		0	0	2016/06/16 10:18:15
935	1	6		0	0	2016/06/16 18:23:13
936	1	4		0	0	2016/06/16 18:30:31
937	1	4		0	0	2016/06/16 18:30:31
938	1	8		0	0	2016/06/16 18:30:48
939	1	8		0	0	2016/06/16 18:30:49
940	1	3		0	0	2016/06/16 18:31:06
941	1	5		0	0	2016/06/16 18:32:18
942	1	7		0	0	2016/06/16 18:37:14
943	1	7		0	0	2016/06/16 18:37:17
944	1	14		0	0	2016/06/16 18:46:53
945	1	12		0	0	2016/06/16 18:47:25
946	1	11		0	0	2016/06/17 07:01:32
947	1	14		0	0	2016/06/17 07:46:26
948	1	3		0	0	2016/06/17 08:12:03
949	1	8		0	0	2016/06/17 08:12:14
950	1	6		0	0	2016/06/17 08:16:27
951	1	4		0	0	2016/06/17 08:16:46
952	1	4		0	0	2016/06/17 08:16:46
953	1	7		0	0	2016/06/17 08:17:10
954	1	7		0	0	2016/06/17 08:17:10
955	1	5		0	0	2016/06/17 08:19:36
956	1	12		0	0	2016/06/17 09:48:55
957	1	2		0	0	2016/06/17 09:49:05
958	1	15		0	0	2016/06/17 10:02:50
959	1	11		0	0	2016/06/17 15:16:30
960	1	2		0	0	2016/06/17 16:49:47
961	1	5		0	0	2016/06/17 17:40:37
962	1	4		0	0	2016/06/17 17:52:54
963	1	4		0	0	2016/06/17 17:52:54
964	1	12		0	0	2016/06/17 17:54:43
965	1	3		0	0	2016/06/17 18:33:21
966	1	8		0	0	2016/06/17 18:33:42
967	1	8		0	0	2016/06/17 18:33:42
968	1	6		0	0	2016/06/17 18:33:46
969	1	14		0	0	2016/06/17 18:50:35
970	1	13		0	0	2016/06/17 18:50:49
971	1	7		0	0	2016/06/17 19:05:32
972	1	7		0	0	2016/06/17 19:05:32
973	1	11		0	0	2016/06/18 07:02:27
974	1	14		0	0	2016/06/18 07:42:45
975	1	6		0	0	2016/06/18 08:09:21
976	1	3		0	0	2016/06/18 08:10:16
977	1	8		0	0	2016/06/18 08:10:34
978	1	5		0	0	2016/06/18 08:11:09
979	1	7		0	0	2016/06/18 08:13:27
980	1	4		0	0	2016/06/18 08:13:36
981	1	15		0	0	2016/06/18 09:56:10
982	1	2		0	0	2016/06/18 10:00:51
983	1	10		0	0	2016/06/18 10:00:59
984	1	12		0	0	2016/06/18 10:04:26
985	1	13		0	0	2016/06/18 10:55:58
986	1	11		0	0	2016/06/18 15:04:42
987	1	2		0	0	2016/06/18 17:03:58
988	1	12		0	0	2016/06/18 17:48:50
989	1	12		0	0	2016/06/18 17:48:52
990	1	5		0	0	2016/06/18 18:18:50
991	1	4		0	0	2016/06/18 18:19:28
992	1	4		0	0	2016/06/18 18:19:28
993	1	13		0	0	2016/06/18 18:19:40
994	1	13		0	0	2016/06/18 18:19:40
995	1	8		0	0	2016/06/18 18:29:50
996	1	3		0	0	2016/06/18 18:29:57
997	1	7		0	0	2016/06/18 18:36:43
998	1	7		0	0	2016/06/18 18:36:43
999	1	14		0	0	2016/06/18 18:44:09
1000	1	10		0	0	2016/06/18 18:48:57
1001	1	14		0	0	2016/06/19 07:31:19
1002	1	6		0	0	2016/06/19 08:07:14
1003	1	7		0	0	2016/06/19 08:23:07
1004	1	4		0	0	2016/06/19 08:37:30
1005	1	10		0	0	2016/06/19 09:04:18
1006	1	13		0	0	2016/06/19 10:04:25
1007	1	3		0	0	2016/06/19 17:47:15
1008	1	13		0	0	2016/06/19 17:53:07
1009	1	6		0	0	2016/06/19 17:56:25
1010	1	5		0	0	2016/06/19 18:19:09
1011	1	10		0	0	2016/06/19 18:39:01
1012	1	12		0	0	2016/06/19 18:39:16
1013	1	12		0	0	2016/06/19 18:39:16
1014	1	8		0	0	2016/06/19 19:34:23
1015	1	8		0	0	2016/06/19 19:34:23
1016	1	11		0	0	2016/06/20 07:42:51
1017	1	6		0	0	2016/06/20 08:09:53
1018	1	7		0	0	2016/06/20 08:10:02
1019	1	12		0	0	2016/06/20 08:11:22
1020	1	8		0	0	2016/06/20 08:17:46
1021	1	8		0	0	2016/06/20 08:17:48
1022	1	3		0	0	2016/06/20 08:17:54
1023	1	5		0	0	2016/06/20 08:25:00
1024	1	5		0	0	2016/06/20 08:25:00
1025	1	4		0	0	2016/06/20 08:58:46
1026	1	2		0	0	2016/06/20 09:23:24
1027	1	10		0	0	2016/06/20 09:46:03
1028	1	15		0	0	2016/06/20 09:54:56
1029	1	14		0	0	2016/06/20 09:57:56
1030	1	13		0	0	2016/06/20 10:53:11
1031	1	11		0	0	2016/06/20 13:57:13
1032	1	2		0	0	2016/06/20 15:14:33
1033	1	14		0	0	2016/06/20 17:22:26
1034	1	3		0	0	2016/06/20 17:34:36
1035	1	5		0	0	2016/06/20 18:16:53
1036	1	6		0	0	2016/06/20 18:20:30
1037	1	7		0	0	2016/06/20 18:23:04
1038	1	7		0	0	2016/06/20 18:23:07
1039	1	4		0	0	2016/06/20 18:23:13
1040	1	4		0	0	2016/06/20 18:23:13
1041	1	12		0	0	2016/06/20 18:55:35
1042	1	12		0	0	2016/06/20 18:55:35
1043	1	10		0	0	2016/06/20 19:00:41
1044	1	8		0	0	2016/06/20 19:12:11
1045	1	11		0	0	2016/06/21 07:20:47
1046	1	6		0	0	2016/06/21 07:30:52
1047	1	7		0	0	2016/06/21 08:13:30
1048	1	7		0	0	2016/06/21 08:13:30
1049	1	14		0	0	2016/06/21 09:50:15
1050	1	10		0	0	2016/06/21 09:50:56
1051	1	15		0	0	2016/06/21 10:00:31
1052	1	2		0	0	2016/06/21 10:07:51
1053	1	13		0	0	2016/06/21 10:52:07
1054	1	8		0	0	2016/06/21 11:24:06
1055	1	8		0	0	2016/06/21 11:24:07
1056	1	4		0	0	2016/06/21 11:24:13
1057	1	5		0	0	2016/06/21 11:24:20
1058	1	3		0	0	2016/06/21 11:24:28
1059	1	11		0	0	2016/06/21 14:50:11
1060	1	2		0	0	2016/06/21 17:07:06
1061	1	14		0	0	2016/06/21 17:52:48
1062	1	5		0	0	2016/06/21 18:03:46
1063	1	6		0	0	2016/06/21 18:09:07
1064	1	7		0	0	2016/06/21 18:27:17
1065	1	7		0	0	2016/06/21 18:27:19
1066	1	3		0	0	2016/06/21 18:42:39
1067	1	8		0	0	2016/06/21 18:42:51
1068	1	4		0	0	2016/06/21 18:43:05
1069	1	13		0	0	2016/06/21 18:50:18
1070	1	12		0	0	2016/06/21 18:51:59
1071	1	12		0	0	2016/06/21 18:51:59
1072	1	10		0	0	2016/06/21 19:01:43
1073	1	11		0	0	2016/06/22 07:37:39
1074	1	4		0	0	2016/06/22 07:38:54
1075	1	4		0	0	2016/06/22 07:38:56
1076	1	12		0	0	2016/06/22 07:52:45
1077	1	12		0	0	2016/06/22 07:52:45
1078	1	6		0	0	2016/06/22 07:53:14
1079	1	3		0	0	2016/06/22 08:21:04
1080	1	8		0	0	2016/06/22 08:21:22
1081	1	8		0	0	2016/06/22 08:21:22
1082	1	14		0	0	2016/06/22 09:57:53
1083	1	10		0	0	2016/06/22 10:05:33
1084	1	15		0	0	2016/06/22 10:05:50
1085	1	2		0	0	2016/06/22 10:07:10
1086	1	13		0	0	2016/06/22 10:51:31
1087	1	11		0	0	2016/06/22 15:40:34
1088	1	2		0	0	2016/06/22 17:35:01
1089	1	14		0	0	2016/06/22 17:53:59
1090	1	5		0	0	2016/06/22 18:22:47
1091	1	6		0	0	2016/06/22 18:50:52
1092	1	4		0	0	2016/06/22 18:51:01
1093	1	13		0	0	2016/06/22 18:53:02
